touch_id,email,customer_id,channel,campaign_id,touched_at
MT-06279,user1308@example.com,1308,social,cmp-06279,2024-05-07
MT-06280,alan@example.com,1309,partner,cmp-06280,2024-05-08
MT-06281,user1310@example.com,1310,email,cmp-06281,2024-05-09
MT-06282,user1311@example.com,1311,ads,cmp-06282,2024-05-10
MT-06283,user1312@example.com,1312,social,cmp-06283,2024-05-11
MT-06284,user1313@example.com,1313,partner,cmp-06284,2024-05-12
MT-06285,user1314@example.com,1314,email,cmp-06285,2024-05-13
MT-06286,user1315@example.com,1315,ads,cmp-06286,2024-05-14
MT-06287,user1316@example.com,1316,social,cmp-06287,2024-05-15
MT-06288,user1317@example.com,1317,partner,cmp-06288,2024-05-16
MT-06289,user1318@example.com,1318,email,cmp-06289,2024-05-17
MT-06290,user1319@example.com,1319,ads,cmp-06290,2024-05-18
MT-06291,grace@example.com,1320,social,cmp-06291,2024-05-19
MT-06292,user1321@example.com,1321,partner,cmp-06292,2024-05-20
MT-06293,user1322@example.com,1322,email,cmp-06293,2024-05-21
MT-06294,user1323@example.com,1323,ads,cmp-06294,2024-05-22
MT-06295,user1324@example.com,1324,social,cmp-06295,2024-05-23
MT-06296,user1325@example.com,1325,partner,cmp-06296,2024-05-24
MT-06297,user1326@example.com,1326,email,cmp-06297,2024-05-25
MT-06298,user1327@example.com,1327,ads,cmp-06298,2024-05-26
MT-06299,user1328@example.com,1328,social,cmp-06299,2024-05-27
MT-06300,user1329@example.com,1329,partner,cmp-06300,2024-05-28
MT-06301,user1330@example.com,1330,email,cmp-06301,2024-05-01
MT-06302,user1331@example.com,1331,ads,cmp-06302,2024-05-02
MT-06303,user1332@example.com,1332,social,cmp-06303,2024-05-03
MT-06304,user1333@example.com,1333,partner,cmp-06304,2024-05-04
MT-06305,user1334@example.com,1334,email,cmp-06305,2024-05-05
MT-06306,user1335@example.com,1335,ads,cmp-06306,2024-05-06
MT-06307,user1336@example.com,1336,social,cmp-06307,2024-05-07
MT-06308,user1337@example.com,1337,partner,cmp-06308,2024-05-08
MT-06309,user1338@example.com,1338,email,cmp-06309,2024-05-09
MT-06310,user1339@example.com,1339,ads,cmp-06310,2024-05-10
MT-06311,user1340@example.com,1340,social,cmp-06311,2024-05-11
MT-06312,user1341@example.com,1341,partner,cmp-06312,2024-05-12
MT-06313,user1342@example.com,1342,email,cmp-06313,2024-05-13
MT-06314,user1343@example.com,1343,ads,cmp-06314,2024-05-14
MT-06315,user1344@example.com,1344,social,cmp-06315,2024-05-15
MT-06316,user1345@example.com,1345,partner,cmp-06316,2024-05-16
MT-06317,user1346@example.com,1346,email,cmp-06317,2024-05-17
MT-06318,user1347@example.com,1347,ads,cmp-06318,2024-05-18
MT-06319,user1348@example.com,1348,social,cmp-06319,2024-05-19
MT-06320,user1349@example.com,1349,partner,cmp-06320,2024-05-20
MT-06321,user1350@example.com,1350,email,cmp-06321,2024-05-21
MT-06322,user1351@example.com,1351,ads,cmp-06322,2024-05-22
MT-06323,user1352@example.com,1352,social,cmp-06323,2024-05-23
MT-06324,user1353@example.com,1353,partner,cmp-06324,2024-05-24
MT-06325,user1354@example.com,1354,email,cmp-06325,2024-05-25
MT-06326,user1355@example.com,1355,ads,cmp-06326,2024-05-26
MT-06327,user1356@example.com,1356,social,cmp-06327,2024-05-27
MT-06328,user1357@example.com,1357,partner,cmp-06328,2024-05-28
MT-06329,user1358@example.com,1358,email,cmp-06329,2024-05-01
MT-06330,user1359@example.com,1359,ads,cmp-06330,2024-05-02
MT-06331,user1360@example.com,1360,social,cmp-06331,2024-05-03
MT-06332,user1361@example.com,1361,partner,cmp-06332,2024-05-04
MT-06333,user1362@example.com,1362,email,cmp-06333,2024-05-05
MT-06334,user1363@example.com,1363,ads,cmp-06334,2024-05-06
MT-06335,user1364@example.com,1364,social,cmp-06335,2024-05-07
MT-06336,user1365@example.com,1365,partner,cmp-06336,2024-05-08
MT-06337,user1366@example.com,1366,email,cmp-06337,2024-05-09
MT-06338,user1367@example.com,1367,ads,cmp-06338,2024-05-10
MT-06339,user1368@example.com,1368,social,cmp-06339,2024-05-11
MT-06340,user1369@example.com,1369,partner,cmp-06340,2024-05-12
MT-06341,user1370@example.com,1370,email,cmp-06341,2024-05-13
MT-06342,user1371@example.com,1371,ads,cmp-06342,2024-05-14
MT-06343,user1372@example.com,1372,social,cmp-06343,2024-05-15
MT-06344,user1373@example.com,1373,partner,cmp-06344,2024-05-16
MT-06345,user1374@example.com,1374,email,cmp-06345,2024-05-17
MT-06346,user1375@example.com,1375,ads,cmp-06346,2024-05-18
MT-06347,user1376@example.com,1376,social,cmp-06347,2024-05-19
MT-06348,user1377@example.com,1377,partner,cmp-06348,2024-05-20
MT-06349,user1378@example.com,1378,email,cmp-06349,2024-05-21
MT-06350,user1379@example.com,1379,ads,cmp-06350,2024-05-22
MT-06351,user1380@example.com,1380,social,cmp-06351,2024-05-23
MT-06352,user1381@example.com,1381,partner,cmp-06352,2024-05-24
MT-06353,user1382@example.com,1382,email,cmp-06353,2024-05-25
MT-06354,user1383@example.com,1383,ads,cmp-06354,2024-05-26
MT-06355,user1384@example.com,1384,social,cmp-06355,2024-05-27
MT-06356,user1385@example.com,1385,partner,cmp-06356,2024-05-28
MT-06357,user1386@example.com,1386,email,cmp-06357,2024-05-01
MT-06358,user1387@example.com,1387,ads,cmp-06358,2024-05-02
MT-06359,user1388@example.com,1388,social,cmp-06359,2024-05-03
MT-06360,user1389@example.com,1389,partner,cmp-06360,2024-05-04
MT-06361,user1390@example.com,1390,email,cmp-06361,2024-05-05
MT-06362,user1391@example.com,1391,ads,cmp-06362,2024-05-06
MT-06363,alan@example.com,1392,social,cmp-06363,2024-05-07
MT-06364,user1393@example.com,1393,partner,cmp-06364,2024-05-08
MT-06365,user1394@example.com,1394,email,cmp-06365,2024-05-09
MT-06366,user1395@example.com,1395,ads,cmp-06366,2024-05-10
MT-06367,user1396@example.com,1396,social,cmp-06367,2024-05-11
MT-06368,user1397@example.com,1397,partner,cmp-06368,2024-05-12
MT-06369,user1398@example.com,1398,email,cmp-06369,2024-05-13
MT-06370,user1399@example.com,1399,ads,cmp-06370,2024-05-14
MT-06371,user1400@example.com,1400,social,cmp-06371,2024-05-15
MT-06372,user1401@example.com,1401,partner,cmp-06372,2024-05-16
MT-06373,user1402@example.com,1402,email,cmp-06373,2024-05-17
MT-06374,ada@example.com,1403,ads,cmp-06374,2024-05-18
MT-06375,user1404@example.com,1404,social,cmp-06375,2024-05-19
MT-06376,user1405@example.com,1405,partner,cmp-06376,2024-05-20
MT-06377,user1406@example.com,1406,email,cmp-06377,2024-05-21
MT-06378,user1407@example.com,1407,ads,cmp-06378,2024-05-22
MT-06379,user1408@example.com,1408,social,cmp-06379,2024-05-23
MT-06380,grace@example.com,1409,partner,cmp-06380,2024-05-24
MT-06381,user1410@example.com,1410,email,cmp-06381,2024-05-25
MT-06382,user1411@example.com,1411,ads,cmp-06382,2024-05-26
MT-06383,user1412@example.com,1412,social,cmp-06383,2024-05-27
MT-06384,user1413@example.com,1413,partner,cmp-06384,2024-05-28
MT-06385,user1414@example.com,1414,email,cmp-06385,2024-05-01
MT-06386,user1415@example.com,1415,ads,cmp-06386,2024-05-02
MT-06387,user1416@example.com,1416,social,cmp-06387,2024-05-03
MT-06388,user1417@example.com,1417,partner,cmp-06388,2024-05-04
MT-06389,user1418@example.com,1418,email,cmp-06389,2024-05-05
MT-06390,user1419@example.com,1419,ads,cmp-06390,2024-05-06
MT-06391,user1420@example.com,1420,social,cmp-06391,2024-05-07
MT-06392,user1421@example.com,1421,partner,cmp-06392,2024-05-08
MT-06393,user1422@example.com,1422,email,cmp-06393,2024-05-09
MT-06394,user1423@example.com,1423,ads,cmp-06394,2024-05-10
MT-06395,user1424@example.com,1424,social,cmp-06395,2024-05-11
MT-06396,user1425@example.com,1425,partner,cmp-06396,2024-05-12
MT-06397,user1426@example.com,1426,email,cmp-06397,2024-05-13
MT-06398,user1427@example.com,1427,ads,cmp-06398,2024-05-14
MT-06399,user1428@example.com,1428,social,cmp-06399,2024-05-15
MT-06400,user1429@example.com,1429,partner,cmp-06400,2024-05-16
MT-06401,user1430@example.com,1430,email,cmp-06401,2024-05-17
MT-06402,user1431@example.com,1431,ads,cmp-06402,2024-05-18
MT-06403,user1432@example.com,1432,social,cmp-06403,2024-05-19
MT-06404,user1433@example.com,1433,partner,cmp-06404,2024-05-20
MT-06405,user1434@example.com,1434,email,cmp-06405,2024-05-21
MT-06406,user1435@example.com,1435,ads,cmp-06406,2024-05-22
MT-06407,user1436@example.com,1436,social,cmp-06407,2024-05-23
MT-06408,user1437@example.com,1437,partner,cmp-06408,2024-05-24
MT-06409,user1438@example.com,1438,email,cmp-06409,2024-05-25
MT-06410,user1439@example.com,1439,ads,cmp-06410,2024-05-26
MT-06411,user1440@example.com,1440,social,cmp-06411,2024-05-27
MT-06412,user1441@example.com,1441,partner,cmp-06412,2024-05-28
MT-06413,user1442@example.com,1442,email,cmp-06413,2024-05-01
MT-06414,user1443@example.com,1443,ads,cmp-06414,2024-05-02
MT-06415,user1444@example.com,1444,social,cmp-06415,2024-05-03
MT-06416,user1445@example.com,1445,partner,cmp-06416,2024-05-04
MT-06417,user1446@example.com,1446,email,cmp-06417,2024-05-05
MT-06418,user1447@example.com,1447,ads,cmp-06418,2024-05-06
MT-06419,user1448@example.com,1448,social,cmp-06419,2024-05-07
MT-06420,user1449@example.com,1449,partner,cmp-06420,2024-05-08
MT-06421,user1450@example.com,1450,email,cmp-06421,2024-05-09
MT-06422,user1451@example.com,1451,ads,cmp-06422,2024-05-10
MT-06423,user1452@example.com,1452,social,cmp-06423,2024-05-11
MT-06424,user1453@example.com,1453,partner,cmp-06424,2024-05-12
MT-06425,user1454@example.com,1454,email,cmp-06425,2024-05-13
MT-06426,user1455@example.com,1455,ads,cmp-06426,2024-05-14
MT-06427,user1456@example.com,1456,social,cmp-06427,2024-05-15
MT-06428,user1457@example.com,1457,partner,cmp-06428,2024-05-16
MT-06429,user1458@example.com,1458,email,cmp-06429,2024-05-17
MT-06430,user1459@example.com,1459,ads,cmp-06430,2024-05-18
MT-06431,user1460@example.com,1460,social,cmp-06431,2024-05-19
MT-06432,user1461@example.com,1461,partner,cmp-06432,2024-05-20
MT-06433,user1462@example.com,1462,email,cmp-06433,2024-05-21
MT-06434,user1463@example.com,1463,ads,cmp-06434,2024-05-22
MT-06435,user1464@example.com,1464,social,cmp-06435,2024-05-23
MT-06436,user1465@example.com,1465,partner,cmp-06436,2024-05-24
MT-06437,user1466@example.com,1466,email,cmp-06437,2024-05-25
MT-06438,user1467@example.com,1467,ads,cmp-06438,2024-05-26
MT-06439,user1468@example.com,1468,social,cmp-06439,2024-05-27
MT-06440,user1469@example.com,1469,partner,cmp-06440,2024-05-28
MT-06441,user1470@example.com,1470,email,cmp-06441,2024-05-01
MT-06442,user1471@example.com,1471,ads,cmp-06442,2024-05-02
MT-06443,user1472@example.com,1472,social,cmp-06443,2024-05-03
MT-06444,user1473@example.com,1473,partner,cmp-06444,2024-05-04
MT-06445,user1474@example.com,1474,email,cmp-06445,2024-05-05
MT-06446,alan@example.com,1475,ads,cmp-06446,2024-05-06
MT-06447,user1476@example.com,1476,social,cmp-06447,2024-05-07
MT-06448,user1477@example.com,1477,partner,cmp-06448,2024-05-08
MT-06449,user1478@example.com,1478,email,cmp-06449,2024-05-09
MT-06450,user1479@example.com,1479,ads,cmp-06450,2024-05-10
MT-06451,user1480@example.com,1480,social,cmp-06451,2024-05-11
MT-06452,user1481@example.com,1481,partner,cmp-06452,2024-05-12
MT-06453,user1482@example.com,1482,email,cmp-06453,2024-05-13
MT-06454,user1483@example.com,1483,ads,cmp-06454,2024-05-14
MT-06455,user1484@example.com,1484,social,cmp-06455,2024-05-15
MT-06456,user1485@example.com,1485,partner,cmp-06456,2024-05-16
MT-06457,user1486@example.com,1486,email,cmp-06457,2024-05-17
MT-06458,user1487@example.com,1487,ads,cmp-06458,2024-05-18
MT-06459,user1488@example.com,1488,social,cmp-06459,2024-05-19
MT-06460,user1489@example.com,1489,partner,cmp-06460,2024-05-20
MT-06461,user1490@example.com,1490,email,cmp-06461,2024-05-21
MT-06462,user1491@example.com,1491,ads,cmp-06462,2024-05-22
MT-06463,user1492@example.com,1492,social,cmp-06463,2024-05-23
MT-06464,user1493@example.com,1493,partner,cmp-06464,2024-05-24
MT-06465,user1494@example.com,1494,email,cmp-06465,2024-05-25
MT-06466,user1495@example.com,1495,ads,cmp-06466,2024-05-26
MT-06467,user1496@example.com,1496,social,cmp-06467,2024-05-27
MT-06468,user1497@example.com,1497,partner,cmp-06468,2024-05-28
MT-06469,grace@example.com,1498,email,cmp-06469,2024-05-01
MT-06470,user1499@example.com,1499,ads,cmp-06470,2024-05-02
MT-06471,ada@example.com,1500,social,cmp-06471,2024-05-03
MT-06472,user1501@example.com,1501,partner,cmp-06472,2024-05-04
MT-06473,user1502@example.com,1502,email,cmp-06473,2024-05-05
MT-06474,user1503@example.com,1503,ads,cmp-06474,2024-05-06
MT-06475,user1504@example.com,1504,social,cmp-06475,2024-05-07
MT-06476,user1505@example.com,1505,partner,cmp-06476,2024-05-08
MT-06477,user1506@example.com,1506,email,cmp-06477,2024-05-09
MT-06478,user1507@example.com,1507,ads,cmp-06478,2024-05-10
MT-06479,user1508@example.com,1508,social,cmp-06479,2024-05-11
MT-06480,user1509@example.com,1509,partner,cmp-06480,2024-05-12
MT-06481,user1510@example.com,1510,email,cmp-06481,2024-05-13
MT-06482,user1511@example.com,1511,ads,cmp-06482,2024-05-14
MT-06483,user1512@example.com,1512,social,cmp-06483,2024-05-15
MT-06484,user1513@example.com,1513,partner,cmp-06484,2024-05-16
MT-06485,user1514@example.com,1514,email,cmp-06485,2024-05-17
MT-06486,user1515@example.com,1515,ads,cmp-06486,2024-05-18
MT-06487,user1516@example.com,1516,social,cmp-06487,2024-05-19
MT-06488,user1517@example.com,1517,partner,cmp-06488,2024-05-20
MT-06489,user1518@example.com,1518,email,cmp-06489,2024-05-21
MT-06490,user1519@example.com,1519,ads,cmp-06490,2024-05-22
MT-06491,user1520@example.com,1520,social,cmp-06491,2024-05-23
MT-06492,user1521@example.com,1521,partner,cmp-06492,2024-05-24
MT-06493,user1522@example.com,1522,email,cmp-06493,2024-05-25
MT-06494,user1523@example.com,1523,ads,cmp-06494,2024-05-26
MT-06495,user1524@example.com,1524,social,cmp-06495,2024-05-27
MT-06496,user1525@example.com,1525,partner,cmp-06496,2024-05-28
MT-06497,user1526@example.com,1526,email,cmp-06497,2024-05-01
MT-06498,user1527@example.com,1527,ads,cmp-06498,2024-05-02
MT-06499,user1528@example.com,1528,social,cmp-06499,2024-05-03
MT-06500,user1529@example.com,1529,partner,cmp-06500,2024-05-04
MT-06501,user1530@example.com,1530,email,cmp-06501,2024-05-05
MT-06502,user1531@example.com,1531,ads,cmp-06502,2024-05-06
MT-06503,user1532@example.com,1532,social,cmp-06503,2024-05-07
MT-06504,user1533@example.com,1533,partner,cmp-06504,2024-05-08
MT-06505,user1534@example.com,1534,email,cmp-06505,2024-05-09
MT-06506,user1535@example.com,1535,ads,cmp-06506,2024-05-10
MT-06507,user1536@example.com,1536,social,cmp-06507,2024-05-11
MT-06508,user1537@example.com,1537,partner,cmp-06508,2024-05-12
MT-06509,user1538@example.com,1538,email,cmp-06509,2024-05-13
MT-06510,user1539@example.com,1539,ads,cmp-06510,2024-05-14
MT-06511,user1540@example.com,1540,social,cmp-06511,2024-05-15
MT-06512,user1541@example.com,1541,partner,cmp-06512,2024-05-16
MT-06513,user1542@example.com,1542,email,cmp-06513,2024-05-17
MT-06514,user1543@example.com,1543,ads,cmp-06514,2024-05-18
MT-06515,user1544@example.com,1544,social,cmp-06515,2024-05-19
MT-06516,user1545@example.com,1545,partner,cmp-06516,2024-05-20
MT-06517,user1546@example.com,1546,email,cmp-06517,2024-05-21
MT-06518,user1547@example.com,1547,ads,cmp-06518,2024-05-22
MT-06519,user1548@example.com,1548,social,cmp-06519,2024-05-23
MT-06520,user1549@example.com,1549,partner,cmp-06520,2024-05-24
MT-06521,user1550@example.com,1550,email,cmp-06521,2024-05-25
MT-06522,user1551@example.com,1551,ads,cmp-06522,2024-05-26
MT-06523,user1552@example.com,1552,social,cmp-06523,2024-05-27
MT-06524,user1553@example.com,1553,partner,cmp-06524,2024-05-28
MT-06525,user1554@example.com,1554,email,cmp-06525,2024-05-01
MT-06526,user1555@example.com,1555,ads,cmp-06526,2024-05-02
MT-06527,user1556@example.com,1556,social,cmp-06527,2024-05-03
MT-06528,user1557@example.com,1557,partner,cmp-06528,2024-05-04
MT-06529,alan@example.com,1558,email,cmp-06529,2024-05-05
MT-06530,user1559@example.com,1559,ads,cmp-06530,2024-05-06
MT-06531,user1560@example.com,1560,social,cmp-06531,2024-05-07
MT-06532,user1561@example.com,1561,partner,cmp-06532,2024-05-08
MT-06533,user1562@example.com,1562,email,cmp-06533,2024-05-09
MT-06534,user1563@example.com,1563,ads,cmp-06534,2024-05-10
MT-06535,user1564@example.com,1564,social,cmp-06535,2024-05-11
MT-06536,user1565@example.com,1565,partner,cmp-06536,2024-05-12
MT-06537,user1566@example.com,1566,email,cmp-06537,2024-05-13
MT-06538,user1567@example.com,1567,ads,cmp-06538,2024-05-14
MT-06539,user1568@example.com,1568,social,cmp-06539,2024-05-15
MT-06540,user1569@example.com,1569,partner,cmp-06540,2024-05-16
MT-06541,user1570@example.com,1570,email,cmp-06541,2024-05-17
MT-06542,user1571@example.com,1571,ads,cmp-06542,2024-05-18
MT-06543,user1572@example.com,1572,social,cmp-06543,2024-05-19
MT-06544,user1573@example.com,1573,partner,cmp-06544,2024-05-20
MT-06545,user1574@example.com,1574,email,cmp-06545,2024-05-21
MT-06546,user1575@example.com,1575,ads,cmp-06546,2024-05-22
MT-06547,user1576@example.com,1576,social,cmp-06547,2024-05-23
MT-06548,user1577@example.com,1577,partner,cmp-06548,2024-05-24
MT-06549,user1578@example.com,1578,email,cmp-06549,2024-05-25
MT-06550,user1579@example.com,1579,ads,cmp-06550,2024-05-26
MT-06551,user1580@example.com,1580,social,cmp-06551,2024-05-27
MT-06552,user1581@example.com,1581,partner,cmp-06552,2024-05-28
MT-06553,user1582@example.com,1582,email,cmp-06553,2024-05-01
MT-06554,user1583@example.com,1583,ads,cmp-06554,2024-05-02
MT-06555,user1584@example.com,1584,social,cmp-06555,2024-05-03
MT-06556,user1585@example.com,1585,partner,cmp-06556,2024-05-04
MT-06557,user1586@example.com,1586,email,cmp-06557,2024-05-05
MT-06558,grace@example.com,1587,ads,cmp-06558,2024-05-06
MT-06559,user1588@example.com,1588,social,cmp-06559,2024-05-07
MT-06560,user1589@example.com,1589,partner,cmp-06560,2024-05-08
MT-06561,user1590@example.com,1590,email,cmp-06561,2024-05-09
MT-06562,user1591@example.com,1591,ads,cmp-06562,2024-05-10
MT-06563,user1592@example.com,1592,social,cmp-06563,2024-05-11
MT-06564,user1593@example.com,1593,partner,cmp-06564,2024-05-12
MT-06565,user1594@example.com,1594,email,cmp-06565,2024-05-13
MT-06566,user1595@example.com,1595,ads,cmp-06566,2024-05-14
MT-06567,user1596@example.com,1596,social,cmp-06567,2024-05-15
MT-06568,ada@example.com,1597,partner,cmp-06568,2024-05-16
MT-06569,user1598@example.com,1598,email,cmp-06569,2024-05-17
MT-06570,user1599@example.com,1599,ads,cmp-06570,2024-05-18
MT-06571,user1600@example.com,1600,social,cmp-06571,2024-05-19
MT-06572,user1601@example.com,1601,partner,cmp-06572,2024-05-20
MT-06573,user1602@example.com,1602,email,cmp-06573,2024-05-21
MT-06574,user1603@example.com,1603,ads,cmp-06574,2024-05-22
MT-06575,user1604@example.com,1604,social,cmp-06575,2024-05-23
MT-06576,user1605@example.com,1605,partner,cmp-06576,2024-05-24
MT-06577,user1606@example.com,1606,email,cmp-06577,2024-05-25
MT-06578,user1607@example.com,1607,ads,cmp-06578,2024-05-26
MT-06579,user1608@example.com,1608,social,cmp-06579,2024-05-27
MT-06580,user1609@example.com,1609,partner,cmp-06580,2024-05-28
MT-06581,user1610@example.com,1610,email,cmp-06581,2024-05-01
MT-06582,user1611@example.com,1611,ads,cmp-06582,2024-05-02
MT-06583,user1612@example.com,1612,social,cmp-06583,2024-05-03
