device_id,email,customer_id,os,os_version,app_version,manufacturer,model,push_enabled,locale,timezone,last_seen,battery_pct,network,rooted
DEV-01816,user1829@example.com,1829,ios,10.6,1.6.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-24,5,wifi,false
DEV-01817,user1830@example.com,1830,android,11.7,1.7.1,Samsung,Model-17,true,en-GB,UTC,2024-08-25,12,cellular,false
DEV-01818,user1831@example.com,1831,windows,12.8,1.8.2,Google,Model-18,false,de-DE,America/New_York,2024-08-26,19,ethernet,true
DEV-01819,user1832@example.com,1832,macos,13.0,1.0.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-27,26,wifi,false
DEV-01820,user1833@example.com,1833,linux,14.1,1.1.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-28,33,cellular,false
DEV-01821,user1834@example.com,1834,ios,10.2,1.2.0,Apple,Model-21,true,en-US,UTC,2024-08-01,40,ethernet,false
DEV-01822,user1835@example.com,1835,android,11.3,1.3.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-02,47,wifi,false
DEV-01823,user1836@example.com,1836,windows,12.4,1.4.2,Google,Model-23,true,de-DE,Europe/London,2024-08-03,54,cellular,false
DEV-01824,user1837@example.com,1837,macos,13.5,1.5.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-04,61,ethernet,false
DEV-01825,user1838@example.com,1838,linux,14.6,1.6.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-05,68,wifi,false
DEV-01826,user1839@example.com,1839,ios,10.7,1.7.0,Apple,Model-26,false,en-US,America/New_York,2024-08-06,75,cellular,false
DEV-01827,user1840@example.com,1840,android,11.8,1.8.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-07,82,ethernet,false
DEV-01828,user1841@example.com,1841,windows,12.0,1.0.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-08,89,wifi,false
DEV-01829,user1842@example.com,1842,macos,13.1,1.1.3,Dell,Model-29,true,fr-FR,UTC,2024-08-09,96,cellular,false
DEV-01830,user1843@example.com,1843,linux,14.2,1.2.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-10,3,ethernet,false
DEV-01831,ada@example.com,1844,ios,10.3,1.3.0,Apple,Model-31,true,en-US,Europe/London,2024-08-11,10,wifi,false
DEV-01832,user1845@example.com,1845,android,11.4,1.4.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-12,17,cellular,false
DEV-01833,user1846@example.com,1846,windows,12.5,1.5.2,Google,Model-33,true,de-DE,UTC,2024-08-13,24,ethernet,false
DEV-01834,user1847@example.com,1847,macos,13.6,1.6.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-14,31,wifi,false
DEV-01835,user1848@example.com,1848,linux,14.7,1.7.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-15,38,cellular,false
DEV-01836,user1849@example.com,1849,ios,10.8,1.8.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-16,45,ethernet,false
DEV-01837,user1850@example.com,1850,android,11.0,1.0.1,Samsung,Model-37,true,en-GB,UTC,2024-08-17,52,wifi,false
DEV-01838,user1851@example.com,1851,windows,12.1,1.1.2,Google,Model-38,false,de-DE,America/New_York,2024-08-18,59,cellular,false
DEV-01839,user1852@example.com,1852,macos,13.2,1.2.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-19,66,ethernet,false
DEV-01840,user1853@example.com,1853,linux,14.3,1.3.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-20,73,wifi,false
DEV-01841,user1854@example.com,1854,ios,10.4,1.4.0,Apple,Model-1,true,en-US,UTC,2024-08-21,80,cellular,true
DEV-01842,user1855@example.com,1855,android,11.5,1.5.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-22,87,ethernet,false
DEV-01843,user1856@example.com,1856,windows,12.6,1.6.2,Google,Model-3,true,de-DE,Europe/London,2024-08-23,94,wifi,false
DEV-01844,user1857@example.com,1857,macos,13.7,1.7.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-24,1,cellular,false
DEV-01845,user1858@example.com,1858,linux,14.8,1.8.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-25,8,ethernet,false
DEV-01846,user1859@example.com,1859,ios,10.0,1.0.0,Apple,Model-6,false,en-US,America/New_York,2024-08-26,15,wifi,false
DEV-01847,user1860@example.com,1860,android,11.1,1.1.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-27,22,cellular,false
DEV-01848,user1861@example.com,1861,windows,12.2,1.2.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-28,29,ethernet,false
DEV-01849,user1862@example.com,1862,macos,13.3,1.3.3,Dell,Model-9,true,fr-FR,UTC,2024-08-01,36,wifi,false
DEV-01850,user1863@example.com,1863,linux,14.4,1.4.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-02,43,cellular,false
DEV-01851,user1864@example.com,1864,ios,10.5,1.5.0,Apple,Model-11,true,en-US,Europe/London,2024-08-03,50,ethernet,false
DEV-01852,user1865@example.com,1865,android,11.6,1.6.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-04,57,wifi,false
DEV-01853,user1866@example.com,1866,windows,12.7,1.7.2,Google,Model-13,true,de-DE,UTC,2024-08-05,64,cellular,false
DEV-01854,user1867@example.com,1867,macos,13.8,1.8.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-06,71,ethernet,false
DEV-01855,user1868@example.com,1868,linux,14.0,1.0.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-07,78,wifi,false
DEV-01856,user1869@example.com,1869,ios,10.1,1.1.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-08,85,cellular,false
DEV-01857,grace@example.com,1870,android,11.2,1.2.1,Samsung,Model-17,true,en-GB,UTC,2024-08-09,92,ethernet,false
DEV-01858,user1871@example.com,1871,windows,12.3,1.3.2,Google,Model-18,false,de-DE,America/New_York,2024-08-10,99,wifi,false
DEV-01859,user1872@example.com,1872,macos,13.4,1.4.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-11,6,cellular,false
DEV-01860,user1873@example.com,1873,linux,14.5,1.5.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-12,13,ethernet,false
DEV-01861,user1874@example.com,1874,ios,10.6,1.6.0,Apple,Model-21,true,en-US,UTC,2024-08-13,20,wifi,false
DEV-01862,user1875@example.com,1875,android,11.7,1.7.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-14,27,cellular,false
DEV-01863,user1876@example.com,1876,windows,12.8,1.8.2,Google,Model-23,true,de-DE,Europe/London,2024-08-15,34,ethernet,false
DEV-01864,user1877@example.com,1877,macos,13.0,1.0.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-16,41,wifi,true
DEV-01865,user1878@example.com,1878,linux,14.1,1.1.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-17,48,cellular,false
DEV-01866,user1879@example.com,1879,ios,10.2,1.2.0,Apple,Model-26,false,en-US,America/New_York,2024-08-18,55,ethernet,false
DEV-01867,user1880@example.com,1880,android,11.3,1.3.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-19,62,wifi,false
DEV-01868,user1881@example.com,1881,windows,12.4,1.4.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-20,69,cellular,false
DEV-01869,user1882@example.com,1882,macos,13.5,1.5.3,Dell,Model-29,true,fr-FR,UTC,2024-08-21,76,ethernet,false
DEV-01870,user1883@example.com,1883,linux,14.6,1.6.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-22,83,wifi,false
DEV-01871,user1884@example.com,1884,ios,10.7,1.7.0,Apple,Model-31,true,en-US,Europe/London,2024-08-23,90,cellular,false
DEV-01872,user1885@example.com,1885,android,11.8,1.8.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-24,97,ethernet,false
DEV-01873,user1886@example.com,1886,windows,12.0,1.0.2,Google,Model-33,true,de-DE,UTC,2024-08-25,4,wifi,false
DEV-01874,user1887@example.com,1887,macos,13.1,1.1.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-26,11,cellular,false
DEV-01875,user1888@example.com,1888,linux,14.2,1.2.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-27,18,ethernet,false
DEV-01876,user1889@example.com,1889,ios,10.3,1.3.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-28,25,wifi,false
DEV-01877,user1890@example.com,1890,android,11.4,1.4.1,Samsung,Model-37,true,en-GB,UTC,2024-08-01,32,cellular,false
DEV-01878,user1891@example.com,1891,windows,12.5,1.5.2,Google,Model-38,false,de-DE,America/New_York,2024-08-02,39,ethernet,false
DEV-01879,user1892@example.com,1892,macos,13.6,1.6.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-03,46,wifi,false
DEV-01880,user1893@example.com,1893,linux,14.7,1.7.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-04,53,cellular,false
DEV-01881,user1894@example.com,1894,ios,10.8,1.8.0,Apple,Model-1,true,en-US,UTC,2024-08-05,60,ethernet,false
DEV-01882,user1895@example.com,1895,android,11.0,1.0.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-06,67,wifi,false
DEV-01883,user1896@example.com,1896,windows,12.1,1.1.2,Google,Model-3,true,de-DE,Europe/London,2024-08-07,74,cellular,false
DEV-01884,user1897@example.com,1897,macos,13.2,1.2.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-08,81,ethernet,false
DEV-01885,user1898@example.com,1898,linux,14.3,1.3.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-09,88,wifi,false
DEV-01886,user1899@example.com,1899,ios,10.4,1.4.0,Apple,Model-6,false,en-US,America/New_York,2024-08-10,95,cellular,false
DEV-01887,user1900@example.com,1900,android,11.5,1.5.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-11,2,ethernet,true
DEV-01888,user1901@example.com,1901,windows,12.6,1.6.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-12,9,wifi,false
DEV-01889,user1902@example.com,1902,macos,13.7,1.7.3,Dell,Model-9,true,fr-FR,UTC,2024-08-13,16,cellular,false
DEV-01890,user1903@example.com,1903,linux,14.8,1.8.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-14,23,ethernet,false
DEV-01891,user1904@example.com,1904,ios,10.0,1.0.0,Apple,Model-11,true,en-US,Europe/London,2024-08-15,30,wifi,false
DEV-01892,user1905@example.com,1905,android,11.1,1.1.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-16,37,cellular,false
DEV-01893,user1906@example.com,1906,windows,12.2,1.2.2,Google,Model-13,true,de-DE,UTC,2024-08-17,44,ethernet,false
DEV-01894,user1907@example.com,1907,macos,13.3,1.3.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-18,51,wifi,false
DEV-01895,user1908@example.com,1908,linux,14.4,1.4.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-19,58,cellular,false
DEV-01896,user1909@example.com,1909,ios,10.5,1.5.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-20,65,ethernet,false
DEV-01897,alan@example.com,1910,android,11.6,1.6.1,Samsung,Model-17,true,en-GB,UTC,2024-08-21,72,wifi,false
DEV-01898,user1911@example.com,1911,windows,12.7,1.7.2,Google,Model-18,false,de-DE,America/New_York,2024-08-22,79,cellular,false
DEV-01899,user1912@example.com,1912,macos,13.8,1.8.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-23,86,ethernet,false
DEV-01900,user1913@example.com,1913,linux,14.0,1.0.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-24,93,wifi,false
DEV-01901,user1914@example.com,1914,ios,10.1,1.1.0,Apple,Model-21,true,en-US,UTC,2024-08-25,0,cellular,false
DEV-01902,user1915@example.com,1915,android,11.2,1.2.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-26,7,ethernet,false
DEV-01903,user1916@example.com,1916,windows,12.3,1.3.2,Google,Model-23,true,de-DE,Europe/London,2024-08-27,14,wifi,false
DEV-01904,user1917@example.com,1917,macos,13.4,1.4.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-28,21,cellular,false
DEV-01905,user1918@example.com,1918,linux,14.5,1.5.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-01,28,ethernet,false
DEV-01906,user1919@example.com,1919,ios,10.6,1.6.0,Apple,Model-26,false,en-US,America/New_York,2024-08-02,35,wifi,false
DEV-01907,user1920@example.com,1920,android,11.7,1.7.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-03,42,cellular,false
DEV-01908,user1921@example.com,1921,windows,12.8,1.8.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-04,49,ethernet,false
DEV-01909,user1922@example.com,1922,macos,13.0,1.0.3,Dell,Model-29,true,fr-FR,UTC,2024-08-05,56,wifi,false
DEV-01910,user1923@example.com,1923,linux,14.1,1.1.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-06,63,cellular,true
DEV-01911,user1924@example.com,1924,ios,10.2,1.2.0,Apple,Model-31,true,en-US,Europe/London,2024-08-07,70,ethernet,false
DEV-01912,user1925@example.com,1925,android,11.3,1.3.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-08,77,wifi,false
DEV-01913,user1926@example.com,1926,windows,12.4,1.4.2,Google,Model-33,true,de-DE,UTC,2024-08-09,84,cellular,false
DEV-01914,user1927@example.com,1927,macos,13.5,1.5.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-10,91,ethernet,false
DEV-01915,user1928@example.com,1928,linux,14.6,1.6.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-11,98,wifi,false
DEV-01916,user1929@example.com,1929,ios,10.7,1.7.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-12,5,cellular,false
DEV-01917,user1930@example.com,1930,android,11.8,1.8.1,Samsung,Model-37,true,en-GB,UTC,2024-08-13,12,ethernet,false
DEV-01918,user1931@example.com,1931,windows,12.0,1.0.2,Google,Model-38,false,de-DE,America/New_York,2024-08-14,19,wifi,false
DEV-01919,user1932@example.com,1932,macos,13.1,1.1.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-15,26,cellular,false
DEV-01920,user1933@example.com,1933,linux,14.2,1.2.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-16,33,ethernet,false
DEV-01921,user1934@example.com,1934,ios,10.3,1.3.0,Apple,Model-1,true,en-US,UTC,2024-08-17,40,wifi,false
DEV-01922,user1935@example.com,1935,android,11.4,1.4.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-18,47,cellular,false
DEV-01923,user1936@example.com,1936,windows,12.5,1.5.2,Google,Model-3,true,de-DE,Europe/London,2024-08-19,54,ethernet,false
DEV-01924,user1937@example.com,1937,macos,13.6,1.6.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-20,61,wifi,false
DEV-01925,user1938@example.com,1938,linux,14.7,1.7.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-21,68,cellular,false
DEV-01926,user1939@example.com,1939,ios,10.8,1.8.0,Apple,Model-6,false,en-US,America/New_York,2024-08-22,75,ethernet,false
DEV-01927,user1940@example.com,1940,android,11.0,1.0.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-23,82,wifi,false
DEV-01928,ada@example.com,1941,windows,12.1,1.1.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-24,89,cellular,false
DEV-01929,user1942@example.com,1942,macos,13.2,1.2.3,Dell,Model-9,true,fr-FR,UTC,2024-08-25,96,ethernet,false
DEV-01930,user1943@example.com,1943,linux,14.3,1.3.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-26,3,wifi,false
DEV-01931,user1944@example.com,1944,ios,10.4,1.4.0,Apple,Model-11,true,en-US,Europe/London,2024-08-27,10,cellular,false
DEV-01932,user1945@example.com,1945,android,11.5,1.5.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-28,17,ethernet,false
DEV-01933,user1946@example.com,1946,windows,12.6,1.6.2,Google,Model-13,true,de-DE,UTC,2024-08-01,24,wifi,true
DEV-01934,user1947@example.com,1947,macos,13.7,1.7.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-02,31,cellular,false
DEV-01935,user1948@example.com,1948,linux,14.8,1.8.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-03,38,ethernet,false
DEV-01936,user1949@example.com,1949,ios,10.0,1.0.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-04,45,wifi,false
DEV-01937,user1950@example.com,1950,android,11.1,1.1.1,Samsung,Model-17,true,en-GB,UTC,2024-08-05,52,cellular,false
DEV-01938,user1951@example.com,1951,windows,12.2,1.2.2,Google,Model-18,false,de-DE,America/New_York,2024-08-06,59,ethernet,false
DEV-01939,user1952@example.com,1952,macos,13.3,1.3.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-07,66,wifi,false
DEV-01940,user1953@example.com,1953,linux,14.4,1.4.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-08,73,cellular,false
DEV-01941,user1954@example.com,1954,ios,10.5,1.5.0,Apple,Model-21,true,en-US,UTC,2024-08-09,80,ethernet,false
DEV-01942,user1955@example.com,1955,android,11.6,1.6.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-10,87,wifi,false
DEV-01943,user1956@example.com,1956,windows,12.7,1.7.2,Google,Model-23,true,de-DE,Europe/London,2024-08-11,94,cellular,false
DEV-01944,user1957@example.com,1957,macos,13.8,1.8.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-12,1,ethernet,false
DEV-01945,user1958@example.com,1958,linux,14.0,1.0.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-13,8,wifi,false
DEV-01946,grace@example.com,1959,ios,10.1,1.1.0,Apple,Model-26,false,en-US,America/New_York,2024-08-14,15,cellular,false
DEV-01947,user1960@example.com,1960,android,11.2,1.2.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-15,22,ethernet,false
DEV-01948,user1961@example.com,1961,windows,12.3,1.3.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-16,29,wifi,false
DEV-01949,user1962@example.com,1962,macos,13.4,1.4.3,Dell,Model-29,true,fr-FR,UTC,2024-08-17,36,cellular,false
DEV-01950,user1963@example.com,1963,linux,14.5,1.5.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-18,43,ethernet,false
DEV-01951,user1964@example.com,1964,ios,10.6,1.6.0,Apple,Model-31,true,en-US,Europe/London,2024-08-19,50,wifi,false
DEV-01952,user1965@example.com,1965,android,11.7,1.7.1,Samsung,Model-32,false,en-GB,Asia/Kolkata,2024-08-20,57,cellular,false
DEV-01953,user1966@example.com,1966,windows,12.8,1.8.2,Google,Model-33,true,de-DE,UTC,2024-08-21,64,ethernet,false
DEV-01954,user1967@example.com,1967,macos,13.0,1.0.3,Dell,Model-34,false,fr-FR,America/New_York,2024-08-22,71,wifi,false
DEV-01955,user1968@example.com,1968,linux,14.1,1.1.4,Lenovo,Model-35,true,hi-IN,Europe/London,2024-08-23,78,cellular,false
DEV-01956,user1969@example.com,1969,ios,10.2,1.2.0,Apple,Model-36,false,en-US,Asia/Kolkata,2024-08-24,85,ethernet,true
DEV-01957,user1970@example.com,1970,android,11.3,1.3.1,Samsung,Model-37,true,en-GB,UTC,2024-08-25,92,wifi,false
DEV-01958,user1971@example.com,1971,windows,12.4,1.4.2,Google,Model-38,false,de-DE,America/New_York,2024-08-26,99,cellular,false
DEV-01959,user1972@example.com,1972,macos,13.5,1.5.3,Dell,Model-39,true,fr-FR,Europe/London,2024-08-27,6,ethernet,false
DEV-01960,user1973@example.com,1973,linux,14.6,1.6.4,Lenovo,Model-40,false,hi-IN,Asia/Kolkata,2024-08-28,13,wifi,false
DEV-01961,user1974@example.com,1974,ios,10.7,1.7.0,Apple,Model-1,true,en-US,UTC,2024-08-01,20,cellular,false
DEV-01962,user1975@example.com,1975,android,11.8,1.8.1,Samsung,Model-2,false,en-GB,America/New_York,2024-08-02,27,ethernet,false
DEV-01963,user1976@example.com,1976,windows,12.0,1.0.2,Google,Model-3,true,de-DE,Europe/London,2024-08-03,34,wifi,false
DEV-01964,user1977@example.com,1977,macos,13.1,1.1.3,Dell,Model-4,false,fr-FR,Asia/Kolkata,2024-08-04,41,cellular,false
DEV-01965,user1978@example.com,1978,linux,14.2,1.2.4,Lenovo,Model-5,true,hi-IN,UTC,2024-08-05,48,ethernet,false
DEV-01966,user1979@example.com,1979,ios,10.3,1.3.0,Apple,Model-6,false,en-US,America/New_York,2024-08-06,55,wifi,false
DEV-01967,user1980@example.com,1980,android,11.4,1.4.1,Samsung,Model-7,true,en-GB,Europe/London,2024-08-07,62,cellular,false
DEV-01968,user1981@example.com,1981,windows,12.5,1.5.2,Google,Model-8,false,de-DE,Asia/Kolkata,2024-08-08,69,ethernet,false
DEV-01969,user1982@example.com,1982,macos,13.6,1.6.3,Dell,Model-9,true,fr-FR,UTC,2024-08-09,76,wifi,false
DEV-01970,user1983@example.com,1983,linux,14.7,1.7.4,Lenovo,Model-10,false,hi-IN,America/New_York,2024-08-10,83,cellular,false
DEV-01971,user1984@example.com,1984,ios,10.8,1.8.0,Apple,Model-11,true,en-US,Europe/London,2024-08-11,90,ethernet,false
DEV-01972,user1985@example.com,1985,android,11.0,1.0.1,Samsung,Model-12,false,en-GB,Asia/Kolkata,2024-08-12,97,wifi,false
DEV-01973,user1986@example.com,1986,windows,12.1,1.1.2,Google,Model-13,true,de-DE,UTC,2024-08-13,4,cellular,false
DEV-01974,user1987@example.com,1987,macos,13.2,1.2.3,Dell,Model-14,false,fr-FR,America/New_York,2024-08-14,11,ethernet,false
DEV-01975,user1988@example.com,1988,linux,14.3,1.3.4,Lenovo,Model-15,true,hi-IN,Europe/London,2024-08-15,18,wifi,false
DEV-01976,user1989@example.com,1989,ios,10.4,1.4.0,Apple,Model-16,false,en-US,Asia/Kolkata,2024-08-16,25,cellular,false
DEV-01977,user1990@example.com,1990,android,11.5,1.5.1,Samsung,Model-17,true,en-GB,UTC,2024-08-17,32,ethernet,false
DEV-01978,user1991@example.com,1991,windows,12.6,1.6.2,Google,Model-18,false,de-DE,America/New_York,2024-08-18,39,wifi,false
DEV-01979,user1992@example.com,1992,macos,13.7,1.7.3,Dell,Model-19,true,fr-FR,Europe/London,2024-08-19,46,cellular,true
DEV-01980,alan@example.com,1993,linux,14.8,1.8.4,Lenovo,Model-20,false,hi-IN,Asia/Kolkata,2024-08-20,53,ethernet,false
DEV-01981,user1994@example.com,1994,ios,10.0,1.0.0,Apple,Model-21,true,en-US,UTC,2024-08-21,60,wifi,false
DEV-01982,user1995@example.com,1995,android,11.1,1.1.1,Samsung,Model-22,false,en-GB,America/New_York,2024-08-22,67,cellular,false
DEV-01983,user1996@example.com,1996,windows,12.2,1.2.2,Google,Model-23,true,de-DE,Europe/London,2024-08-23,74,ethernet,false
DEV-01984,user1997@example.com,1997,macos,13.3,1.3.3,Dell,Model-24,false,fr-FR,Asia/Kolkata,2024-08-24,81,wifi,false
DEV-01985,user1998@example.com,1998,linux,14.4,1.4.4,Lenovo,Model-25,true,hi-IN,UTC,2024-08-25,88,cellular,false
DEV-01986,user1999@example.com,1999,ios,10.5,1.5.0,Apple,Model-26,false,en-US,America/New_York,2024-08-26,95,ethernet,false
DEV-01987,user2000@example.com,2000,android,11.6,1.6.1,Samsung,Model-27,true,en-GB,Europe/London,2024-08-27,2,wifi,false
DEV-01988,user2001@example.com,2001,windows,12.7,1.7.2,Google,Model-28,false,de-DE,Asia/Kolkata,2024-08-28,9,cellular,false
DEV-01989,user2002@example.com,2002,macos,13.8,1.8.3,Dell,Model-29,true,fr-FR,UTC,2024-08-01,16,ethernet,false
DEV-01990,user2003@example.com,2003,linux,14.0,1.0.4,Lenovo,Model-30,false,hi-IN,America/New_York,2024-08-02,23,wifi,false
DEV-01991,user2004@example.com,2004,ios,10.1,1.1.0,Apple,Model-31,true,en-US,Europe/London,2024-08-03,30,cellular,false
