refund_id,email,customer_id,invoice_id,amount_usd,reason,status,created_at
RF-02401,user2432@example.com,2432,INV-02401,401,duplicate,pending,2024-07-21
RF-02402,user2433@example.com,2433,INV-02402,412,fraud,approved,2024-07-22
RF-02403,user2434@example.com,2434,INV-02403,423,goodwill,rejected,2024-07-23
RF-02404,user2435@example.com,2435,INV-02404,434,defect,pending,2024-07-24
RF-02405,user2436@example.com,2436,INV-02405,445,duplicate,approved,2024-07-25
RF-02406,user2437@example.com,2437,INV-02406,456,fraud,rejected,2024-07-26
RF-02407,user2438@example.com,2438,INV-02407,467,goodwill,pending,2024-07-27
RF-02408,user2439@example.com,2439,INV-02408,478,defect,approved,2024-07-28
RF-02409,user2440@example.com,2440,INV-02409,489,duplicate,rejected,2024-07-01
RF-02410,user2441@example.com,2441,INV-02410,500,fraud,pending,2024-07-02
RF-02411,user2442@example.com,2442,INV-02411,11,goodwill,approved,2024-07-03
RF-02412,user2443@example.com,2443,INV-02412,22,defect,rejected,2024-07-04
RF-02413,user2444@example.com,2444,INV-02413,33,duplicate,pending,2024-07-05
RF-02414,user2445@example.com,2445,INV-02414,44,fraud,approved,2024-07-06
RF-02415,user2446@example.com,2446,INV-02415,55,goodwill,rejected,2024-07-07
RF-02416,user2447@example.com,2447,INV-02416,66,defect,pending,2024-07-08
RF-02417,user2448@example.com,2448,INV-02417,77,duplicate,approved,2024-07-09
RF-02418,user2449@example.com,2449,INV-02418,88,fraud,rejected,2024-07-10
RF-02419,user2450@example.com,2450,INV-02419,99,goodwill,pending,2024-07-11
RF-02420,user2451@example.com,2451,INV-02420,110,defect,approved,2024-07-12
RF-02421,user2452@example.com,2452,INV-02421,121,duplicate,rejected,2024-07-13
RF-02422,user2453@example.com,2453,INV-02422,132,fraud,pending,2024-07-14
RF-02423,user2454@example.com,2454,INV-02423,143,goodwill,approved,2024-07-15
RF-02424,user2455@example.com,2455,INV-02424,154,defect,rejected,2024-07-16
RF-02425,user2456@example.com,2456,INV-02425,165,duplicate,pending,2024-07-17
RF-02426,user2457@example.com,2457,INV-02426,176,fraud,approved,2024-07-18
RF-02427,user2458@example.com,2458,INV-02427,187,goodwill,rejected,2024-07-19
RF-02428,user2459@example.com,2459,INV-02428,198,defect,pending,2024-07-20
RF-02429,user2460@example.com,2460,INV-02429,209,duplicate,approved,2024-07-21
RF-02430,user2461@example.com,2461,INV-02430,220,fraud,rejected,2024-07-22
RF-02431,user2462@example.com,2462,INV-02431,231,goodwill,pending,2024-07-23
RF-02432,user2463@example.com,2463,INV-02432,242,defect,approved,2024-07-24
RF-02433,user2464@example.com,2464,INV-02433,253,duplicate,rejected,2024-07-25
RF-02434,user2465@example.com,2465,INV-02434,264,fraud,pending,2024-07-26
RF-02435,user2466@example.com,2466,INV-02435,275,goodwill,approved,2024-07-27
RF-02436,user2467@example.com,2467,INV-02436,286,defect,rejected,2024-07-28
RF-02437,user2468@example.com,2468,INV-02437,297,duplicate,pending,2024-07-01
RF-02438,user2469@example.com,2469,INV-02438,308,fraud,approved,2024-07-02
RF-02439,user2470@example.com,2470,INV-02439,319,goodwill,rejected,2024-07-03
RF-02440,user2471@example.com,2471,INV-02440,330,defect,pending,2024-07-04
RF-02441,user2472@example.com,2472,INV-02441,341,duplicate,approved,2024-07-05
RF-02442,user2473@example.com,2473,INV-02442,352,fraud,rejected,2024-07-06
RF-02443,user2474@example.com,2474,INV-02443,363,goodwill,pending,2024-07-07
RF-02444,user2475@example.com,2475,INV-02444,374,defect,approved,2024-07-08
RF-02445,user2476@example.com,2476,INV-02445,385,duplicate,rejected,2024-07-09
RF-02446,user2477@example.com,2477,INV-02446,396,fraud,pending,2024-07-10
RF-02447,user2478@example.com,2478,INV-02447,407,goodwill,approved,2024-07-11
RF-02448,user2479@example.com,2479,INV-02448,418,defect,rejected,2024-07-12
RF-02449,user2480@example.com,2480,INV-02449,429,duplicate,pending,2024-07-13
RF-02450,user2481@example.com,2481,INV-02450,440,fraud,approved,2024-07-14
RF-02451,user2482@example.com,2482,INV-02451,451,goodwill,rejected,2024-07-15
RF-02452,user2483@example.com,2483,INV-02452,462,defect,pending,2024-07-16
RF-02453,user2484@example.com,2484,INV-02453,473,duplicate,approved,2024-07-17
RF-02454,user2485@example.com,2485,INV-02454,484,fraud,rejected,2024-07-18
RF-02455,user2486@example.com,2486,INV-02455,495,goodwill,pending,2024-07-19
RF-02456,user2487@example.com,2487,INV-02456,6,defect,approved,2024-07-20
RF-02457,user2488@example.com,2488,INV-02457,17,duplicate,rejected,2024-07-21
RF-02458,user2489@example.com,2489,INV-02458,28,fraud,pending,2024-07-22
RF-02459,user2490@example.com,2490,INV-02459,39,goodwill,approved,2024-07-23
RF-02460,alan@example.com,2491,INV-02460,50,defect,rejected,2024-07-24
RF-02461,user2492@example.com,2492,INV-02461,61,duplicate,pending,2024-07-25
RF-02462,grace@example.com,2493,INV-02462,72,fraud,approved,2024-07-26
RF-02463,user2494@example.com,2494,INV-02463,83,goodwill,rejected,2024-07-27
RF-02464,user2495@example.com,2495,INV-02464,94,defect,pending,2024-07-28
RF-02465,user2496@example.com,2496,INV-02465,105,duplicate,approved,2024-07-01
RF-02466,user2497@example.com,2497,INV-02466,116,fraud,rejected,2024-07-02
RF-02467,user2498@example.com,2498,INV-02467,127,goodwill,pending,2024-07-03
RF-02468,user2499@example.com,2499,INV-02468,138,defect,approved,2024-07-04
RF-02469,user2500@example.com,2500,INV-02469,149,duplicate,rejected,2024-07-05
RF-02470,user1@example.com,1,INV-02470,160,fraud,pending,2024-07-06
RF-02471,user2@example.com,2,INV-02471,171,goodwill,approved,2024-07-07
RF-02472,user3@example.com,3,INV-02472,182,defect,rejected,2024-07-08
RF-02473,user4@example.com,4,INV-02473,193,duplicate,pending,2024-07-09
RF-02474,user5@example.com,5,INV-02474,204,fraud,approved,2024-07-10
RF-02475,user6@example.com,6,INV-02475,215,goodwill,rejected,2024-07-11
RF-02476,user7@example.com,7,INV-02476,226,defect,pending,2024-07-12
RF-02477,user8@example.com,8,INV-02477,237,duplicate,approved,2024-07-13
RF-02478,user9@example.com,9,INV-02478,248,fraud,rejected,2024-07-14
RF-02479,user10@example.com,10,INV-02479,259,goodwill,pending,2024-07-15
RF-02480,user11@example.com,11,INV-02480,270,defect,approved,2024-07-16
RF-02481,user12@example.com,12,INV-02481,281,duplicate,rejected,2024-07-17
RF-02482,user13@example.com,13,INV-02482,292,fraud,pending,2024-07-18
RF-02483,user14@example.com,14,INV-02483,303,goodwill,approved,2024-07-19
RF-02484,user15@example.com,15,INV-02484,314,defect,rejected,2024-07-20
RF-02485,user16@example.com,16,INV-02485,325,duplicate,pending,2024-07-21
RF-02486,user17@example.com,17,INV-02486,336,fraud,approved,2024-07-22
RF-02487,user18@example.com,18,INV-02487,347,goodwill,rejected,2024-07-23
RF-02488,user19@example.com,19,INV-02488,358,defect,pending,2024-07-24
RF-02489,user20@example.com,20,INV-02489,369,duplicate,approved,2024-07-25
RF-02490,user21@example.com,21,INV-02490,380,fraud,rejected,2024-07-26
RF-02491,user22@example.com,22,INV-02491,391,goodwill,pending,2024-07-27
RF-02492,ada@example.com,23,INV-02492,402,defect,approved,2024-07-28
RF-02493,user24@example.com,24,INV-02493,413,duplicate,rejected,2024-07-01
RF-02494,user25@example.com,25,INV-02494,424,fraud,pending,2024-07-02
RF-02495,user26@example.com,26,INV-02495,435,goodwill,approved,2024-07-03
RF-02496,user27@example.com,27,INV-02496,446,defect,rejected,2024-07-04
RF-02497,user28@example.com,28,INV-02497,457,duplicate,pending,2024-07-05
RF-02498,user29@example.com,29,INV-02498,468,fraud,approved,2024-07-06
RF-02499,user30@example.com,30,INV-02499,479,goodwill,rejected,2024-07-07
RF-02500,user31@example.com,31,INV-02500,490,defect,pending,2024-07-08
RF-02501,user32@example.com,32,INV-02501,1,duplicate,approved,2024-07-09
RF-02502,user33@example.com,33,INV-02502,12,fraud,rejected,2024-07-10
RF-02503,user34@example.com,34,INV-02503,23,goodwill,pending,2024-07-11
RF-02504,user35@example.com,35,INV-02504,34,defect,approved,2024-07-12
RF-02505,user36@example.com,36,INV-02505,45,duplicate,rejected,2024-07-13
RF-02506,user37@example.com,37,INV-02506,56,fraud,pending,2024-07-14
RF-02507,user38@example.com,38,INV-02507,67,goodwill,approved,2024-07-15
RF-02508,user39@example.com,39,INV-02508,78,defect,rejected,2024-07-16
RF-02509,user40@example.com,40,INV-02509,89,duplicate,pending,2024-07-17
RF-02510,user41@example.com,41,INV-02510,100,fraud,approved,2024-07-18
RF-02511,user42@example.com,42,INV-02511,111,goodwill,rejected,2024-07-19
RF-02512,user43@example.com,43,INV-02512,122,defect,pending,2024-07-20
RF-02513,user44@example.com,44,INV-02513,133,duplicate,approved,2024-07-21
RF-02514,user45@example.com,45,INV-02514,144,fraud,rejected,2024-07-22
RF-02515,user46@example.com,46,INV-02515,155,goodwill,pending,2024-07-23
RF-02516,user47@example.com,47,INV-02516,166,defect,approved,2024-07-24
RF-02517,user48@example.com,48,INV-02517,177,duplicate,rejected,2024-07-25
RF-02518,user49@example.com,49,INV-02518,188,fraud,pending,2024-07-26
RF-02519,user50@example.com,50,INV-02519,199,goodwill,approved,2024-07-27
RF-02520,user51@example.com,51,INV-02520,210,defect,rejected,2024-07-28
RF-02521,user52@example.com,52,INV-02521,221,duplicate,pending,2024-07-01
RF-02522,user53@example.com,53,INV-02522,232,fraud,approved,2024-07-02
RF-02523,user54@example.com,54,INV-02523,243,goodwill,rejected,2024-07-03
RF-02524,user55@example.com,55,INV-02524,254,defect,pending,2024-07-04
RF-02525,user56@example.com,56,INV-02525,265,duplicate,approved,2024-07-05
RF-02526,user57@example.com,57,INV-02526,276,fraud,rejected,2024-07-06
RF-02527,user58@example.com,58,INV-02527,287,goodwill,pending,2024-07-07
RF-02528,user59@example.com,59,INV-02528,298,defect,approved,2024-07-08
RF-02529,user60@example.com,60,INV-02529,309,duplicate,rejected,2024-07-09
RF-02530,user61@example.com,61,INV-02530,320,fraud,pending,2024-07-10
RF-02531,user62@example.com,62,INV-02531,331,goodwill,approved,2024-07-11
RF-02532,user63@example.com,63,INV-02532,342,defect,rejected,2024-07-12
RF-02533,user64@example.com,64,INV-02533,353,duplicate,pending,2024-07-13
RF-02534,user65@example.com,65,INV-02534,364,fraud,approved,2024-07-14
RF-02535,user66@example.com,66,INV-02535,375,goodwill,rejected,2024-07-15
RF-02536,user67@example.com,67,INV-02536,386,defect,pending,2024-07-16
RF-02537,user68@example.com,68,INV-02537,397,duplicate,approved,2024-07-17
RF-02538,user69@example.com,69,INV-02538,408,fraud,rejected,2024-07-18
RF-02539,user70@example.com,70,INV-02539,419,goodwill,pending,2024-07-19
RF-02540,user71@example.com,71,INV-02540,430,defect,approved,2024-07-20
RF-02541,user72@example.com,72,INV-02541,441,duplicate,rejected,2024-07-21
RF-02542,user73@example.com,73,INV-02542,452,fraud,pending,2024-07-22
RF-02543,alan@example.com,74,INV-02543,463,goodwill,approved,2024-07-23
RF-02544,user75@example.com,75,INV-02544,474,defect,rejected,2024-07-24
RF-02545,user76@example.com,76,INV-02545,485,duplicate,pending,2024-07-25
RF-02546,user77@example.com,77,INV-02546,496,fraud,approved,2024-07-26
RF-02547,user78@example.com,78,INV-02547,7,goodwill,rejected,2024-07-27
RF-02548,user79@example.com,79,INV-02548,18,defect,pending,2024-07-28
RF-02549,user80@example.com,80,INV-02549,29,duplicate,approved,2024-07-01
RF-02550,user81@example.com,81,INV-02550,40,fraud,rejected,2024-07-02
RF-02551,grace@example.com,82,INV-02551,51,goodwill,pending,2024-07-03
RF-02552,user83@example.com,83,INV-02552,62,defect,approved,2024-07-04
RF-02553,user84@example.com,84,INV-02553,73,duplicate,rejected,2024-07-05
RF-02554,user85@example.com,85,INV-02554,84,fraud,pending,2024-07-06
RF-02555,user86@example.com,86,INV-02555,95,goodwill,approved,2024-07-07
RF-02556,user87@example.com,87,INV-02556,106,defect,rejected,2024-07-08
RF-02557,user88@example.com,88,INV-02557,117,duplicate,pending,2024-07-09
RF-02558,user89@example.com,89,INV-02558,128,fraud,approved,2024-07-10
RF-02559,user90@example.com,90,INV-02559,139,goodwill,rejected,2024-07-11
RF-02560,user91@example.com,91,INV-02560,150,defect,pending,2024-07-12
RF-02561,user92@example.com,92,INV-02561,161,duplicate,approved,2024-07-13
RF-02562,user93@example.com,93,INV-02562,172,fraud,rejected,2024-07-14
RF-02563,user94@example.com,94,INV-02563,183,goodwill,pending,2024-07-15
RF-02564,user95@example.com,95,INV-02564,194,defect,approved,2024-07-16
RF-02565,user96@example.com,96,INV-02565,205,duplicate,rejected,2024-07-17
RF-02566,user97@example.com,97,INV-02566,216,fraud,pending,2024-07-18
RF-02567,user98@example.com,98,INV-02567,227,goodwill,approved,2024-07-19
RF-02568,user99@example.com,99,INV-02568,238,defect,rejected,2024-07-20
RF-02569,user100@example.com,100,INV-02569,249,duplicate,pending,2024-07-21
RF-02570,user101@example.com,101,INV-02570,260,fraud,approved,2024-07-22
RF-02571,user102@example.com,102,INV-02571,271,goodwill,rejected,2024-07-23
RF-02572,user103@example.com,103,INV-02572,282,defect,pending,2024-07-24
RF-02573,user104@example.com,104,INV-02573,293,duplicate,approved,2024-07-25
RF-02574,user105@example.com,105,INV-02574,304,fraud,rejected,2024-07-26
RF-02575,user106@example.com,106,INV-02575,315,goodwill,pending,2024-07-27
RF-02576,user107@example.com,107,INV-02576,326,defect,approved,2024-07-28
RF-02577,user108@example.com,108,INV-02577,337,duplicate,rejected,2024-07-01
RF-02578,user109@example.com,109,INV-02578,348,fraud,pending,2024-07-02
RF-02579,user110@example.com,110,INV-02579,359,goodwill,approved,2024-07-03
RF-02580,user111@example.com,111,INV-02580,370,defect,rejected,2024-07-04
RF-02581,user112@example.com,112,INV-02581,381,duplicate,pending,2024-07-05
RF-02582,user113@example.com,113,INV-02582,392,fraud,approved,2024-07-06
RF-02583,user114@example.com,114,INV-02583,403,goodwill,rejected,2024-07-07
RF-02584,user115@example.com,115,INV-02584,414,defect,pending,2024-07-08
RF-02585,user116@example.com,116,INV-02585,425,duplicate,approved,2024-07-09
RF-02586,user117@example.com,117,INV-02586,436,fraud,rejected,2024-07-10
RF-02587,user118@example.com,118,INV-02587,447,goodwill,pending,2024-07-11
RF-02588,user119@example.com,119,INV-02588,458,defect,approved,2024-07-12
RF-02589,ada@example.com,120,INV-02589,469,duplicate,rejected,2024-07-13
RF-02590,user121@example.com,121,INV-02590,480,fraud,pending,2024-07-14
RF-02591,user122@example.com,122,INV-02591,491,goodwill,approved,2024-07-15
RF-02592,user123@example.com,123,INV-02592,2,defect,rejected,2024-07-16
RF-02593,user124@example.com,124,INV-02593,13,duplicate,pending,2024-07-17
RF-02594,user125@example.com,125,INV-02594,24,fraud,approved,2024-07-18
RF-02595,user126@example.com,126,INV-02595,35,goodwill,rejected,2024-07-19
RF-02596,user127@example.com,127,INV-02596,46,defect,pending,2024-07-20
RF-02597,user128@example.com,128,INV-02597,57,duplicate,approved,2024-07-21
RF-02598,user129@example.com,129,INV-02598,68,fraud,rejected,2024-07-22
RF-02599,user130@example.com,130,INV-02599,79,goodwill,pending,2024-07-23
RF-02600,user131@example.com,131,INV-02600,90,defect,approved,2024-07-24
RF-02601,user132@example.com,132,INV-02601,101,duplicate,rejected,2024-07-25
RF-02602,user133@example.com,133,INV-02602,112,fraud,pending,2024-07-26
RF-02603,user134@example.com,134,INV-02603,123,goodwill,approved,2024-07-27
RF-02604,user135@example.com,135,INV-02604,134,defect,rejected,2024-07-28
RF-02605,user136@example.com,136,INV-02605,145,duplicate,pending,2024-07-01
RF-02606,user137@example.com,137,INV-02606,156,fraud,approved,2024-07-02
RF-02607,user138@example.com,138,INV-02607,167,goodwill,rejected,2024-07-03
RF-02608,user139@example.com,139,INV-02608,178,defect,pending,2024-07-04
RF-02609,user140@example.com,140,INV-02609,189,duplicate,approved,2024-07-05
RF-02610,user141@example.com,141,INV-02610,200,fraud,rejected,2024-07-06
RF-02611,user142@example.com,142,INV-02611,211,goodwill,pending,2024-07-07
RF-02612,user143@example.com,143,INV-02612,222,defect,approved,2024-07-08
RF-02613,user144@example.com,144,INV-02613,233,duplicate,rejected,2024-07-09
RF-02614,user145@example.com,145,INV-02614,244,fraud,pending,2024-07-10
RF-02615,user146@example.com,146,INV-02615,255,goodwill,approved,2024-07-11
RF-02616,user147@example.com,147,INV-02616,266,defect,rejected,2024-07-12
RF-02617,user148@example.com,148,INV-02617,277,duplicate,pending,2024-07-13
RF-02618,user149@example.com,149,INV-02618,288,fraud,approved,2024-07-14
RF-02619,user150@example.com,150,INV-02619,299,goodwill,rejected,2024-07-15
RF-02620,user151@example.com,151,INV-02620,310,defect,pending,2024-07-16
RF-02621,user152@example.com,152,INV-02621,321,duplicate,approved,2024-07-17
RF-02622,user153@example.com,153,INV-02622,332,fraud,rejected,2024-07-18
RF-02623,user154@example.com,154,INV-02623,343,goodwill,pending,2024-07-19
RF-02624,user155@example.com,155,INV-02624,354,defect,approved,2024-07-20
RF-02625,user156@example.com,156,INV-02625,365,duplicate,rejected,2024-07-21
RF-02626,alan@example.com,157,INV-02626,376,fraud,pending,2024-07-22
RF-02627,user158@example.com,158,INV-02627,387,goodwill,approved,2024-07-23
RF-02628,user159@example.com,159,INV-02628,398,defect,rejected,2024-07-24
RF-02629,user160@example.com,160,INV-02629,409,duplicate,pending,2024-07-25
RF-02630,user161@example.com,161,INV-02630,420,fraud,approved,2024-07-26
RF-02631,user162@example.com,162,INV-02631,431,goodwill,rejected,2024-07-27
RF-02632,user163@example.com,163,INV-02632,442,defect,pending,2024-07-28
RF-02633,user164@example.com,164,INV-02633,453,duplicate,approved,2024-07-01
RF-02634,user165@example.com,165,INV-02634,464,fraud,rejected,2024-07-02
RF-02635,user166@example.com,166,INV-02635,475,goodwill,pending,2024-07-03
RF-02636,user167@example.com,167,INV-02636,486,defect,approved,2024-07-04
RF-02637,user168@example.com,168,INV-02637,497,duplicate,rejected,2024-07-05
RF-02638,user169@example.com,169,INV-02638,8,fraud,pending,2024-07-06
RF-02639,user170@example.com,170,INV-02639,19,goodwill,approved,2024-07-07
RF-02640,grace@example.com,171,INV-02640,30,defect,rejected,2024-07-08
RF-02641,user172@example.com,172,INV-02641,41,duplicate,pending,2024-07-09
RF-02642,user173@example.com,173,INV-02642,52,fraud,approved,2024-07-10
RF-02643,user174@example.com,174,INV-02643,63,goodwill,rejected,2024-07-11
RF-02644,user175@example.com,175,INV-02644,74,defect,pending,2024-07-12
RF-02645,user176@example.com,176,INV-02645,85,duplicate,approved,2024-07-13
