lead_id,email,customer_id,campaign_id,brand_code,status,score,created_at
LEAD-005452,user463@example.com,463,CMP-00354,NIKE,lost,63,2024-03-20
LEAD-005453,user464@example.com,464,CMP-00357,PUMA,open,76,2024-03-21
LEAD-005454,user465@example.com,465,CMP-00360,NIKE,qualified,89,2024-03-22
LEAD-005455,user466@example.com,466,CMP-00363,PUMA,won,2,2024-03-23
LEAD-005456,user467@example.com,467,CMP-00366,NIKE,lost,15,2024-03-24
LEAD-005457,user468@example.com,468,CMP-00369,PUMA,open,28,2024-03-25
LEAD-005458,user469@example.com,469,CMP-00372,NIKE,qualified,41,2024-03-26
LEAD-005459,user470@example.com,470,CMP-00375,PUMA,won,54,2024-03-27
LEAD-005460,user471@example.com,471,CMP-00378,NIKE,lost,67,2024-03-28
LEAD-005461,user472@example.com,472,CMP-00381,PUMA,open,80,2024-03-01
LEAD-005462,user473@example.com,473,CMP-00384,NIKE,qualified,93,2024-03-02
LEAD-005463,user474@example.com,474,CMP-00387,PUMA,won,6,2024-03-03
LEAD-005464,user475@example.com,475,CMP-00390,NIKE,lost,19,2024-03-04
LEAD-005465,user476@example.com,476,CMP-00393,PUMA,open,32,2024-03-05
LEAD-005466,user477@example.com,477,CMP-00396,NIKE,qualified,45,2024-03-06
LEAD-005467,user478@example.com,478,CMP-00399,PUMA,won,58,2024-03-07
LEAD-005468,user479@example.com,479,CMP-00402,NIKE,lost,71,2024-03-08
LEAD-005469,user480@example.com,480,CMP-00405,PUMA,open,84,2024-03-09
LEAD-005470,user481@example.com,481,CMP-00408,NIKE,qualified,97,2024-03-10
LEAD-005471,user482@example.com,482,CMP-00411,PUMA,won,10,2024-03-11
LEAD-005472,user483@example.com,483,CMP-00414,NIKE,lost,23,2024-03-12
LEAD-005473,user484@example.com,484,CMP-00417,PUMA,open,36,2024-03-13
LEAD-005474,user485@example.com,485,CMP-00420,NIKE,qualified,49,2024-03-14
LEAD-005475,user486@example.com,486,CMP-00423,PUMA,won,62,2024-03-15
LEAD-005476,user487@example.com,487,CMP-00426,NIKE,lost,75,2024-03-16
LEAD-005477,user488@example.com,488,CMP-00429,PUMA,open,88,2024-03-17
LEAD-005478,user489@example.com,489,CMP-00432,NIKE,qualified,1,2024-03-18
LEAD-005479,user490@example.com,490,CMP-00435,PUMA,won,14,2024-03-19
LEAD-005480,user491@example.com,491,CMP-00438,NIKE,lost,27,2024-03-20
LEAD-005481,user492@example.com,492,CMP-00441,PUMA,open,40,2024-03-21
LEAD-005482,user493@example.com,493,CMP-00444,NIKE,qualified,53,2024-03-22
LEAD-005483,user494@example.com,494,CMP-00447,PUMA,won,66,2024-03-23
LEAD-005484,user495@example.com,495,CMP-00450,NIKE,lost,79,2024-03-24
LEAD-005485,user496@example.com,496,CMP-00453,PUMA,open,92,2024-03-25
LEAD-005486,user497@example.com,497,CMP-00456,NIKE,qualified,5,2024-03-26
LEAD-005487,user498@example.com,498,CMP-00459,PUMA,won,18,2024-03-27
LEAD-005488,user499@example.com,499,CMP-00462,NIKE,lost,31,2024-03-28
LEAD-005489,user500@example.com,500,CMP-00465,PUMA,open,44,2024-03-01
LEAD-005490,user501@example.com,501,CMP-00468,NIKE,qualified,57,2024-03-02
LEAD-005491,user502@example.com,502,CMP-00471,PUMA,won,70,2024-03-03
LEAD-005492,user503@example.com,503,CMP-00474,NIKE,lost,83,2024-03-04
LEAD-005493,user504@example.com,504,CMP-00477,PUMA,open,96,2024-03-05
LEAD-005494,user505@example.com,505,CMP-00480,NIKE,qualified,9,2024-03-06
LEAD-005495,user506@example.com,506,CMP-00483,PUMA,won,22,2024-03-07
LEAD-005496,user507@example.com,507,CMP-00486,NIKE,lost,35,2024-03-08
LEAD-005497,user508@example.com,508,CMP-00489,PUMA,open,48,2024-03-09
LEAD-005498,user509@example.com,509,CMP-00492,NIKE,qualified,61,2024-03-10
LEAD-005499,user510@example.com,510,CMP-00495,PUMA,won,74,2024-03-11
LEAD-005500,user511@example.com,511,CMP-00498,NIKE,lost,87,2024-03-12
LEAD-005501,user512@example.com,512,CMP-00501,PUMA,open,0,2024-03-13
LEAD-005502,user513@example.com,513,CMP-00504,NIKE,qualified,13,2024-03-14
LEAD-005503,user514@example.com,514,CMP-00507,PUMA,won,26,2024-03-15
LEAD-005504,user515@example.com,515,CMP-00510,NIKE,lost,39,2024-03-16
LEAD-005505,user516@example.com,516,CMP-00513,PUMA,open,52,2024-03-17
LEAD-005506,user517@example.com,517,CMP-00516,NIKE,qualified,65,2024-03-18
LEAD-005507,user518@example.com,518,CMP-00519,PUMA,won,78,2024-03-19
LEAD-005508,user519@example.com,519,CMP-00522,NIKE,lost,91,2024-03-20
LEAD-005509,user520@example.com,520,CMP-00525,PUMA,open,4,2024-03-21
LEAD-005510,user521@example.com,521,CMP-00528,NIKE,qualified,17,2024-03-22
LEAD-005511,user522@example.com,522,CMP-00531,PUMA,won,30,2024-03-23
LEAD-005512,user523@example.com,523,CMP-00534,NIKE,lost,43,2024-03-24
LEAD-005513,user524@example.com,524,CMP-00537,PUMA,open,56,2024-03-25
LEAD-005514,user525@example.com,525,CMP-00540,NIKE,qualified,69,2024-03-26
LEAD-005515,user526@example.com,526,CMP-00543,PUMA,won,82,2024-03-27
LEAD-005516,user527@example.com,527,CMP-00546,NIKE,lost,95,2024-03-28
LEAD-005517,user528@example.com,528,CMP-00549,PUMA,open,8,2024-03-01
LEAD-005518,user529@example.com,529,CMP-00552,NIKE,qualified,21,2024-03-02
LEAD-005519,user530@example.com,530,CMP-00555,PUMA,won,34,2024-03-03
LEAD-005520,user531@example.com,531,CMP-00558,NIKE,lost,47,2024-03-04
LEAD-005521,user532@example.com,532,CMP-00561,PUMA,open,60,2024-03-05
LEAD-005522,user533@example.com,533,CMP-00564,NIKE,qualified,73,2024-03-06
LEAD-005523,user534@example.com,534,CMP-00567,PUMA,won,86,2024-03-07
LEAD-005524,user535@example.com,535,CMP-00570,NIKE,lost,99,2024-03-08
LEAD-005525,user536@example.com,536,CMP-00573,PUMA,open,12,2024-03-09
LEAD-005526,user537@example.com,537,CMP-00576,NIKE,qualified,25,2024-03-10
LEAD-005527,user538@example.com,538,CMP-00579,PUMA,won,38,2024-03-11
LEAD-005528,user539@example.com,539,CMP-00582,NIKE,lost,51,2024-03-12
LEAD-005529,user540@example.com,540,CMP-00585,PUMA,open,64,2024-03-13
LEAD-005530,user541@example.com,541,CMP-00588,NIKE,qualified,77,2024-03-14
LEAD-005531,user542@example.com,542,CMP-00591,PUMA,won,90,2024-03-15
LEAD-005532,user543@example.com,543,CMP-00594,NIKE,lost,3,2024-03-16
LEAD-005533,user544@example.com,544,CMP-00597,PUMA,open,16,2024-03-17
LEAD-005534,user545@example.com,545,CMP-00600,NIKE,qualified,29,2024-03-18
LEAD-005535,user546@example.com,546,CMP-00603,PUMA,won,42,2024-03-19
LEAD-005536,user547@example.com,547,CMP-00606,NIKE,lost,55,2024-03-20
LEAD-005537,user548@example.com,548,CMP-00609,PUMA,open,68,2024-03-21
LEAD-005538,user549@example.com,549,CMP-00612,NIKE,qualified,81,2024-03-22
LEAD-005539,user550@example.com,550,CMP-00615,PUMA,won,94,2024-03-23
LEAD-005540,user551@example.com,551,CMP-00618,NIKE,lost,7,2024-03-24
LEAD-005541,user552@example.com,552,CMP-00621,PUMA,open,20,2024-03-25
LEAD-005542,user553@example.com,553,CMP-00624,NIKE,qualified,33,2024-03-26
LEAD-005543,user554@example.com,554,CMP-00627,PUMA,won,46,2024-03-27
LEAD-005544,user555@example.com,555,CMP-00630,NIKE,lost,59,2024-03-28
LEAD-005545,user556@example.com,556,CMP-00633,PUMA,open,72,2024-03-01
LEAD-005546,user557@example.com,557,CMP-00636,NIKE,qualified,85,2024-03-02
LEAD-005547,user558@example.com,558,CMP-00639,PUMA,won,98,2024-03-03
LEAD-005548,user559@example.com,559,CMP-00642,NIKE,lost,11,2024-03-04
LEAD-005549,user560@example.com,560,CMP-00645,PUMA,open,24,2024-03-05
LEAD-005550,user561@example.com,561,CMP-00648,NIKE,qualified,37,2024-03-06
LEAD-005551,user562@example.com,562,CMP-00651,PUMA,won,50,2024-03-07
LEAD-005552,user563@example.com,563,CMP-00654,NIKE,lost,63,2024-03-08
LEAD-005553,user564@example.com,564,CMP-00657,PUMA,open,76,2024-03-09
LEAD-005554,user565@example.com,565,CMP-00660,NIKE,qualified,89,2024-03-10
LEAD-005555,user566@example.com,566,CMP-00663,PUMA,won,2,2024-03-11
LEAD-005556,user567@example.com,567,CMP-00666,NIKE,lost,15,2024-03-12
LEAD-005557,user568@example.com,568,CMP-00669,PUMA,open,28,2024-03-13
LEAD-005558,user569@example.com,569,CMP-00672,NIKE,qualified,41,2024-03-14
LEAD-005559,user570@example.com,570,CMP-00675,PUMA,won,54,2024-03-15
LEAD-005560,user571@example.com,571,CMP-00678,NIKE,lost,67,2024-03-16
LEAD-005561,user572@example.com,572,CMP-00681,PUMA,open,80,2024-03-17
LEAD-005562,user573@example.com,573,CMP-00684,NIKE,qualified,93,2024-03-18
LEAD-005563,user574@example.com,574,CMP-00687,PUMA,won,6,2024-03-19
LEAD-005564,user575@example.com,575,CMP-00690,NIKE,lost,19,2024-03-20
LEAD-005565,user576@example.com,576,CMP-00693,PUMA,open,32,2024-03-21
LEAD-005566,user577@example.com,577,CMP-00696,NIKE,qualified,45,2024-03-22
LEAD-005567,user578@example.com,578,CMP-00699,PUMA,won,58,2024-03-23
LEAD-005568,user579@example.com,579,CMP-00702,NIKE,lost,71,2024-03-24
LEAD-005569,user580@example.com,580,CMP-00705,PUMA,open,84,2024-03-25
LEAD-005570,user581@example.com,581,CMP-00708,NIKE,qualified,97,2024-03-26
LEAD-005571,user582@example.com,582,CMP-00711,PUMA,won,10,2024-03-27
LEAD-005572,user583@example.com,583,CMP-00714,NIKE,lost,23,2024-03-28
LEAD-005573,user584@example.com,584,CMP-00717,PUMA,open,36,2024-03-01
LEAD-005574,user585@example.com,585,CMP-00720,NIKE,qualified,49,2024-03-02
LEAD-005575,user586@example.com,586,CMP-00723,PUMA,won,62,2024-03-03
LEAD-005576,user587@example.com,587,CMP-00726,NIKE,lost,75,2024-03-04
LEAD-005577,user588@example.com,588,CMP-00729,PUMA,open,88,2024-03-05
LEAD-005578,user589@example.com,589,CMP-00732,NIKE,qualified,1,2024-03-06
LEAD-005579,user590@example.com,590,CMP-00735,PUMA,won,14,2024-03-07
LEAD-005580,user591@example.com,591,CMP-00738,NIKE,lost,27,2024-03-08
LEAD-005581,user592@example.com,592,CMP-00741,PUMA,open,40,2024-03-09
LEAD-005582,user593@example.com,593,CMP-00744,NIKE,qualified,53,2024-03-10
LEAD-005583,user594@example.com,594,CMP-00747,PUMA,won,66,2024-03-11
LEAD-005584,user595@example.com,595,CMP-00750,NIKE,lost,79,2024-03-12
LEAD-005585,user596@example.com,596,CMP-00753,PUMA,open,92,2024-03-13
LEAD-005586,user597@example.com,597,CMP-00756,NIKE,qualified,5,2024-03-14
LEAD-005587,user598@example.com,598,CMP-00759,PUMA,won,18,2024-03-15
LEAD-005588,user599@example.com,599,CMP-00762,NIKE,lost,31,2024-03-16
LEAD-005589,user600@example.com,600,CMP-00765,PUMA,open,44,2024-03-17
LEAD-005590,user601@example.com,601,CMP-00768,NIKE,qualified,57,2024-03-18
LEAD-005591,user602@example.com,602,CMP-00771,PUMA,won,70,2024-03-19
LEAD-005592,user603@example.com,603,CMP-00774,NIKE,lost,83,2024-03-20
LEAD-005593,user604@example.com,604,CMP-00777,PUMA,open,96,2024-03-21
LEAD-005594,user605@example.com,605,CMP-00780,NIKE,qualified,9,2024-03-22
LEAD-005595,user606@example.com,606,CMP-00783,PUMA,won,22,2024-03-23
LEAD-005596,user607@example.com,607,CMP-00786,NIKE,lost,35,2024-03-24
LEAD-005597,user608@example.com,608,CMP-00789,PUMA,open,48,2024-03-25
LEAD-005598,user609@example.com,609,CMP-00792,NIKE,qualified,61,2024-03-26
LEAD-005599,user610@example.com,610,CMP-00795,PUMA,won,74,2024-03-27
LEAD-005600,user611@example.com,611,CMP-00798,NIKE,lost,87,2024-03-28
LEAD-005601,user612@example.com,612,CMP-00801,PUMA,open,0,2024-03-01
LEAD-005602,user613@example.com,613,CMP-00804,NIKE,qualified,13,2024-03-02
LEAD-005603,user614@example.com,614,CMP-00807,PUMA,won,26,2024-03-03
LEAD-005604,user615@example.com,615,CMP-00810,NIKE,lost,39,2024-03-04
LEAD-005605,user616@example.com,616,CMP-00813,PUMA,open,52,2024-03-05
LEAD-005606,user617@example.com,617,CMP-00816,NIKE,qualified,65,2024-03-06
LEAD-005607,user618@example.com,618,CMP-00819,PUMA,won,78,2024-03-07
LEAD-005608,user619@example.com,619,CMP-00822,NIKE,lost,91,2024-03-08
LEAD-005609,user620@example.com,620,CMP-00825,PUMA,open,4,2024-03-09
LEAD-005610,user621@example.com,621,CMP-00828,NIKE,qualified,17,2024-03-10
LEAD-005611,user622@example.com,622,CMP-00831,PUMA,won,30,2024-03-11
LEAD-005612,user623@example.com,623,CMP-00834,NIKE,lost,43,2024-03-12
LEAD-005613,user624@example.com,624,CMP-00837,PUMA,open,56,2024-03-13
LEAD-005614,user625@example.com,625,CMP-00840,NIKE,qualified,69,2024-03-14
LEAD-005615,user626@example.com,626,CMP-00843,PUMA,won,82,2024-03-15
LEAD-005616,user627@example.com,627,CMP-00846,NIKE,lost,95,2024-03-16
LEAD-005617,user628@example.com,628,CMP-00849,PUMA,open,8,2024-03-17
LEAD-005618,user629@example.com,629,CMP-00852,NIKE,qualified,21,2024-03-18
LEAD-005619,user630@example.com,630,CMP-00855,PUMA,won,34,2024-03-19
LEAD-005620,user631@example.com,631,CMP-00858,NIKE,lost,47,2024-03-20
LEAD-005621,user632@example.com,632,CMP-00861,PUMA,open,60,2024-03-21
LEAD-005622,user633@example.com,633,CMP-00864,NIKE,qualified,73,2024-03-22
LEAD-005623,user634@example.com,634,CMP-00867,PUMA,won,86,2024-03-23
LEAD-005624,user635@example.com,635,CMP-00870,NIKE,lost,99,2024-03-24
LEAD-005625,user636@example.com,636,CMP-00873,PUMA,open,12,2024-03-25
LEAD-005626,user637@example.com,637,CMP-00876,NIKE,qualified,25,2024-03-26
LEAD-005627,user638@example.com,638,CMP-00879,PUMA,won,38,2024-03-27
LEAD-005628,user639@example.com,639,CMP-00882,NIKE,lost,51,2024-03-28
LEAD-005629,user640@example.com,640,CMP-00885,PUMA,open,64,2024-03-01
LEAD-005630,user641@example.com,641,CMP-00888,NIKE,qualified,77,2024-03-02
LEAD-005631,user642@example.com,642,CMP-00891,PUMA,won,90,2024-03-03
LEAD-005632,user643@example.com,643,CMP-00894,NIKE,lost,3,2024-03-04
LEAD-005633,user644@example.com,644,CMP-00897,PUMA,open,16,2024-03-05
LEAD-005634,user645@example.com,645,CMP-00900,NIKE,qualified,29,2024-03-06
LEAD-005635,user646@example.com,646,CMP-00903,PUMA,won,42,2024-03-07
LEAD-005636,user647@example.com,647,CMP-00906,NIKE,lost,55,2024-03-08
LEAD-005637,user648@example.com,648,CMP-00909,PUMA,open,68,2024-03-09
LEAD-005638,user649@example.com,649,CMP-00912,NIKE,qualified,81,2024-03-10
LEAD-005639,user650@example.com,650,CMP-00915,PUMA,won,94,2024-03-11
LEAD-005640,user651@example.com,651,CMP-00918,NIKE,lost,7,2024-03-12
LEAD-005641,user652@example.com,652,CMP-00921,PUMA,open,20,2024-03-13
LEAD-005642,user653@example.com,653,CMP-00924,NIKE,qualified,33,2024-03-14
LEAD-005643,user654@example.com,654,CMP-00927,PUMA,won,46,2024-03-15
LEAD-005644,user655@example.com,655,CMP-00930,NIKE,lost,59,2024-03-16
LEAD-005645,user656@example.com,656,CMP-00933,PUMA,open,72,2024-03-17
LEAD-005646,user657@example.com,657,CMP-00936,NIKE,qualified,85,2024-03-18
LEAD-005647,user658@example.com,658,CMP-00939,PUMA,won,98,2024-03-19
LEAD-005648,user659@example.com,659,CMP-00942,NIKE,lost,11,2024-03-20
LEAD-005649,user660@example.com,660,CMP-00945,PUMA,open,24,2024-03-21
LEAD-005650,user661@example.com,661,CMP-00948,NIKE,qualified,37,2024-03-22
LEAD-005651,user662@example.com,662,CMP-00951,PUMA,won,50,2024-03-23
LEAD-005652,user663@example.com,663,CMP-00954,NIKE,lost,63,2024-03-24
LEAD-005653,user664@example.com,664,CMP-00957,PUMA,open,76,2024-03-25
LEAD-005654,user665@example.com,665,CMP-00960,NIKE,qualified,89,2024-03-26
LEAD-005655,user666@example.com,666,CMP-00963,PUMA,won,2,2024-03-27
LEAD-005656,user667@example.com,667,CMP-00966,NIKE,lost,15,2024-03-28
LEAD-005657,user668@example.com,668,CMP-00969,PUMA,open,28,2024-03-01
LEAD-005658,user669@example.com,669,CMP-00972,NIKE,qualified,41,2024-03-02
LEAD-005659,user670@example.com,670,CMP-00975,PUMA,won,54,2024-03-03
LEAD-005660,user671@example.com,671,CMP-00978,NIKE,lost,67,2024-03-04
LEAD-005661,user672@example.com,672,CMP-00981,PUMA,open,80,2024-03-05
LEAD-005662,user673@example.com,673,CMP-00984,NIKE,qualified,93,2024-03-06
LEAD-005663,user674@example.com,674,CMP-00987,PUMA,won,6,2024-03-07
LEAD-005664,user675@example.com,675,CMP-00990,NIKE,lost,19,2024-03-08
LEAD-005665,user676@example.com,676,CMP-00993,PUMA,open,32,2024-03-09
LEAD-005666,user677@example.com,677,CMP-00996,NIKE,qualified,45,2024-03-10
LEAD-005667,user678@example.com,678,CMP-00999,PUMA,won,58,2024-03-11
LEAD-005668,user679@example.com,679,CMP-01002,NIKE,lost,71,2024-03-12
LEAD-005669,user680@example.com,680,CMP-01005,PUMA,open,84,2024-03-13
LEAD-005670,user681@example.com,681,CMP-01008,NIKE,qualified,97,2024-03-14
LEAD-005671,user682@example.com,682,CMP-01011,PUMA,won,10,2024-03-15
LEAD-005672,user683@example.com,683,CMP-01014,NIKE,lost,23,2024-03-16
LEAD-005673,user684@example.com,684,CMP-01017,PUMA,open,36,2024-03-17
LEAD-005674,user685@example.com,685,CMP-01020,NIKE,qualified,49,2024-03-18
LEAD-005675,user686@example.com,686,CMP-01023,PUMA,won,62,2024-03-19
LEAD-005676,user687@example.com,687,CMP-01026,NIKE,lost,75,2024-03-20
LEAD-005677,user688@example.com,688,CMP-01029,PUMA,open,88,2024-03-21
LEAD-005678,user689@example.com,689,CMP-01032,NIKE,qualified,1,2024-03-22
LEAD-005679,user690@example.com,690,CMP-01035,PUMA,won,14,2024-03-23
LEAD-005680,user691@example.com,691,CMP-01038,NIKE,lost,27,2024-03-24
LEAD-005681,user692@example.com,692,CMP-01041,PUMA,open,40,2024-03-25
LEAD-005682,user693@example.com,693,CMP-01044,NIKE,qualified,53,2024-03-26
LEAD-005683,user694@example.com,694,CMP-01047,PUMA,won,66,2024-03-27
LEAD-005684,user695@example.com,695,CMP-01050,NIKE,lost,79,2024-03-28
LEAD-005685,user696@example.com,696,CMP-01053,PUMA,open,92,2024-03-01
LEAD-005686,user697@example.com,697,CMP-01056,NIKE,qualified,5,2024-03-02
LEAD-005687,user698@example.com,698,CMP-01059,PUMA,won,18,2024-03-03
LEAD-005688,user699@example.com,699,CMP-01062,NIKE,lost,31,2024-03-04
LEAD-005689,user700@example.com,700,CMP-01065,PUMA,open,44,2024-03-05
LEAD-005690,user701@example.com,701,CMP-01068,NIKE,qualified,57,2024-03-06
LEAD-005691,user702@example.com,702,CMP-01071,PUMA,won,70,2024-03-07
LEAD-005692,user703@example.com,703,CMP-01074,NIKE,lost,83,2024-03-08
LEAD-005693,user704@example.com,704,CMP-01077,PUMA,open,96,2024-03-09
LEAD-005694,user705@example.com,705,CMP-01080,NIKE,qualified,9,2024-03-10
LEAD-005695,user706@example.com,706,CMP-01083,PUMA,won,22,2024-03-11
LEAD-005696,user707@example.com,707,CMP-01086,NIKE,lost,35,2024-03-12
LEAD-005697,user708@example.com,708,CMP-01089,PUMA,open,48,2024-03-13
LEAD-005698,user709@example.com,709,CMP-01092,NIKE,qualified,61,2024-03-14
LEAD-005699,user710@example.com,710,CMP-01095,PUMA,won,74,2024-03-15
LEAD-005700,user711@example.com,711,CMP-01098,NIKE,lost,87,2024-03-16
LEAD-005701,user712@example.com,712,CMP-01101,PUMA,open,0,2024-03-17
LEAD-005702,user713@example.com,713,CMP-01104,NIKE,qualified,13,2024-03-18
LEAD-005703,user714@example.com,714,CMP-01107,PUMA,won,26,2024-03-19
LEAD-005704,user715@example.com,715,CMP-01110,NIKE,lost,39,2024-03-20
LEAD-005705,user716@example.com,716,CMP-01113,PUMA,open,52,2024-03-21
LEAD-005706,user717@example.com,717,CMP-01116,NIKE,qualified,65,2024-03-22
LEAD-005707,user718@example.com,718,CMP-01119,PUMA,won,78,2024-03-23
LEAD-005708,user719@example.com,719,CMP-01122,NIKE,lost,91,2024-03-24
LEAD-005709,user720@example.com,720,CMP-01125,PUMA,open,4,2024-03-25
LEAD-005710,user721@example.com,721,CMP-01128,NIKE,qualified,17,2024-03-26
LEAD-005711,user722@example.com,722,CMP-01131,PUMA,won,30,2024-03-27
LEAD-005712,user723@example.com,723,CMP-01134,NIKE,lost,43,2024-03-28
LEAD-005713,user724@example.com,724,CMP-01137,PUMA,open,56,2024-03-01
LEAD-005714,user725@example.com,725,CMP-01140,NIKE,qualified,69,2024-03-02
LEAD-005715,user726@example.com,726,CMP-01143,PUMA,won,82,2024-03-03
LEAD-005716,user727@example.com,727,CMP-01146,NIKE,lost,95,2024-03-04
LEAD-005717,user728@example.com,728,CMP-01149,PUMA,open,8,2024-03-05
LEAD-005718,user729@example.com,729,CMP-01152,NIKE,qualified,21,2024-03-06
LEAD-005719,user730@example.com,730,CMP-01155,PUMA,won,34,2024-03-07
LEAD-005720,user731@example.com,731,CMP-01158,NIKE,lost,47,2024-03-08
LEAD-005721,user732@example.com,732,CMP-01161,PUMA,open,60,2024-03-09
LEAD-005722,user733@example.com,733,CMP-01164,NIKE,qualified,73,2024-03-10
LEAD-005723,user734@example.com,734,CMP-01167,PUMA,won,86,2024-03-11
LEAD-005724,user735@example.com,735,CMP-01170,NIKE,lost,99,2024-03-12
LEAD-005725,user736@example.com,736,CMP-01173,PUMA,open,12,2024-03-13
LEAD-005726,user737@example.com,737,CMP-01176,NIKE,qualified,25,2024-03-14
LEAD-005727,user738@example.com,738,CMP-01179,PUMA,won,38,2024-03-15
LEAD-005728,user739@example.com,739,CMP-01182,NIKE,lost,51,2024-03-16
LEAD-005729,user740@example.com,740,CMP-01185,PUMA,open,64,2024-03-17
LEAD-005730,user741@example.com,741,CMP-01188,NIKE,qualified,77,2024-03-18
LEAD-005731,user742@example.com,742,CMP-01191,PUMA,won,90,2024-03-19
LEAD-005732,user743@example.com,743,CMP-01194,NIKE,lost,3,2024-03-20
LEAD-005733,user744@example.com,744,CMP-01197,PUMA,open,16,2024-03-21
LEAD-005734,user745@example.com,745,CMP-01200,NIKE,qualified,29,2024-03-22
LEAD-005735,user746@example.com,746,CMP-01203,PUMA,won,42,2024-03-23
LEAD-005736,user747@example.com,747,CMP-01206,NIKE,lost,55,2024-03-24
LEAD-005737,user748@example.com,748,CMP-01209,PUMA,open,68,2024-03-25
LEAD-005738,user749@example.com,749,CMP-01212,NIKE,qualified,81,2024-03-26
LEAD-005739,user750@example.com,750,CMP-01215,PUMA,won,94,2024-03-27
LEAD-005740,user751@example.com,751,CMP-01218,NIKE,lost,7,2024-03-28
LEAD-005741,user752@example.com,752,CMP-01221,PUMA,open,20,2024-03-01
LEAD-005742,user753@example.com,753,CMP-01224,NIKE,qualified,33,2024-03-02
LEAD-005743,user754@example.com,754,CMP-01227,PUMA,won,46,2024-03-03
LEAD-005744,user755@example.com,755,CMP-01230,NIKE,lost,59,2024-03-04
